workclass,occupation,gender,hours-per-week,marital-status,relationship,race,native-country,age,capital-gain,education,capital-loss,fnlwgt,income
4,10,0,45,4,1,4,39,27,0,12,1504,189462,0
4,1,0,40,0,4,4,39,39,0,8,0,90646,0
4,1,0,38,2,5,2,39,25,0,9,0,232914,0
4,4,0,20,4,1,2,39,24,0,15,0,192201,0
4,8,1,40,2,0,4,39,23,0,11,0,27776,0
4,10,0,35,2,5,4,39,29,0,9,0,137476,1
4,10,0,38,2,5,4,39,30,0,9,0,100734,0
4,3,1,45,5,1,4,32,34,0,11,0,111746,0
4,3,0,40,5,4,4,39,32,0,0,0,184833,0
4,8,1,23,4,3,2,39,18,0,1,1602,414721,0
4,12,0,35,4,1,2,39,20,0,8,0,151780,0
7,10,1,45,2,0,4,39,38,0,9,0,203628,1
4,8,0,20,4,3,4,39,18,0,2,0,137363,0
4,3,1,40,2,0,4,39,41,0,6,0,172307,0
4,8,0,50,4,1,4,39,21,0,8,0,273403,0
7,11,1,48,2,0,4,39,36,0,11,0,37931,1
4,8,0,30,0,1,4,39,61,0,15,0,97030,0
4,7,1,48,2,0,4,39,30,0,15,0,54608,0
4,1,1,40,2,0,4,39,26,0,15,0,108542,1
4,13,0,40,2,5,4,39,27,0,9,0,253814,1
4,7,1,45,2,0,4,39,45,0,11,0,421412,1
4,1,0,38,0,1,4,39,47,0,11,0,207140,0
4,1,0,10,4,3,4,39,19,0,15,0,138153,0
4,1,0,55,4,1,4,39,29,0,11,0,46987,0
5,4,1,70,2,0,4,39,51,0,11,0,183173,1
2,10,1,60,2,0,4,39,34,0,7,0,229531,0
6,12,1,45,2,0,4,39,42,3908,11,0,320744,0
4,5,1,40,4,2,2,26,26,0,4,0,257405,0
7,6,1,15,4,1,4,39,20,0,15,0,432052,0
4,10,1,50,4,1,4,39,43,0,7,0,397280,1
4,8,0,20,4,3,4,39,20,0,15,0,38001,0
4,4,1,50,2,0,4,39,27,0,11,0,101618,0
1,3,1,40,2,0,4,39,46,0,15,0,332727,1
4,14,1,40,4,3,4,39,39,0,11,0,115215,0
4,1,1,49,4,1,4,39,33,0,15,0,178449,0
4,1,1,32,2,0,4,39,42,0,8,0,185267,0
4,1,1,25,4,3,4,39,23,0,11,0,410439,0
4,4,0,42,2,5,4,39,29,0,9,0,85572,1
4,14,1,60,4,3,4,39,27,0,11,0,83517,0
6,3,1,35,0,3,4,39,43,0,11,0,194726,0
4,6,1,40,4,1,4,39,23,0,15,0,322674,0
2,10,0,44,0,4,4,39,40,0,12,0,34540,0
2,11,1,61,2,0,4,39,35,0,15,0,211073,1
4,12,1,40,4,2,4,39,30,0,11,0,194901,0
4,14,1,40,2,0,0,39,59,0,1,0,117059,0
6,4,1,40,2,0,4,39,65,2290,15,0,78875,0
4,10,1,60,2,0,4,39,28,0,12,0,51461,0
4,12,1,40,2,0,4,39,79,0,9,0,266119,0
2,10,0,35,2,5,2,39,43,0,12,0,92374,1
4,7,1,40,2,0,4,39,54,0,5,0,175262,0
4,6,1,62,2,0,4,39,27,0,11,0,208249,0
4,10,1,35,2,0,4,39,30,15024,9,0,196385,1
0,0,0,15,4,3,1,36,22,0,9,0,110622,0
4,8,0,65,3,4,4,39,34,0,11,0,146980,0
4,10,1,3,4,2,4,39,18,0,1,0,112974,0
6,10,0,15,2,5,4,39,40,0,8,1977,175943,1
4,12,1,40,2,0,4,39,28,4508,6,0,163265,0
4,1,0,40,4,3,4,39,18,0,11,0,210932,0
4,3,1,40,2,0,4,39,46,0,15,0,145290,0
4,1,0,35,4,3,4,39,23,0,11,0,198992,0
0,0,1,6,2,0,4,39,77,0,15,0,174887,0
1,4,1,40,2,0,4,39,41,0,12,1848,36651,1
4,4,1,50,0,1,4,39,48,0,15,0,190072,1
4,10,1,50,4,1,4,39,29,0,9,0,49087,0
4,6,0,40,0,4,4,39,41,0,1,0,126622,0
4,8,1,40,5,1,4,39,41,0,6,0,174189,0
4,10,1,55,2,0,4,39,34,0,7,0,118605,0
6,12,1,50,0,1,4,39,49,0,7,0,377622,0
4,12,1,50,5,4,4,39,49,0,11,0,157272,0
4,6,1,40,4,1,4,39,30,0,11,0,78530,0
4,12,1,40,4,1,4,39,28,0,9,0,190391,0
7,4,1,40,2,0,4,39,62,0,9,0,162678,0
4,10,1,52,2,0,4,39,41,0,15,0,103980,0
4,3,1,40,4,1,4,39,20,0,15,0,293726,0
4,8,1,40,3,1,1,3,61,0,13,0,98350,0
4,13,1,60,4,1,4,18,30,0,9,0,207668,0
1,10,0,55,4,1,4,39,29,0,14,0,41013,0
4,12,0,45,0,1,4,39,50,0,12,1590,188186,0
1,3,1,40,2,0,4,39,44,0,11,0,320071,1
4,10,1,45,2,0,4,39,25,0,9,0,306908,1
4,12,0,40,0,1,4,39,62,0,8,0,167652,0
4,7,0,40,6,4,4,39,57,0,15,0,173580,0
4,4,1,45,4,1,4,39,35,0,9,0,273612,0
4,12,0,40,4,1,4,39,26,0,9,0,195555,0
4,7,0,40,2,5,4,39,60,0,5,0,186446,0
4,3,1,40,2,0,4,39,22,0,15,0,418405,0
2,10,0,50,5,1,4,0,62,0,12,0,41793,0
4,3,1,40,4,1,4,39,26,0,11,0,183965,0
4,1,1,20,4,3,4,39,26,0,15,0,354784,0
4,12,1,40,2,0,4,39,44,7688,9,0,198096,1
4,4,1,40,4,1,4,39,32,0,9,0,732102,0
6,12,1,50,2,0,4,39,66,0,9,0,97847,0
4,7,0,30,4,3,4,39,24,0,13,0,196678,0
4,8,1,25,4,3,4,39,19,0,15,0,320014,0
5,4,1,50,2,0,4,39,54,0,9,0,298215,1
4,7,1,40,4,1,4,39,37,0,11,0,295127,0
4,4,1,50,2,0,4,39,38,0,9,0,368140,1
6,14,1,50,2,0,4,0,37,0,9,0,187411,0
0,0,1,35,4,3,4,39,22,0,15,0,121070,0
4,12,1,25,2,0,4,39,34,0,15,0,212163,0
6,3,1,15,0,3,0,39,35,0,11,0,108198,0
1,10,1,40,2,0,4,39,42,0,12,0,294431,0
1,4,0,40,2,5,4,39,47,0,9,0,202560,1
5,10,0,80,0,1,4,39,29,0,9,0,266070,0
4,13,1,40,4,1,4,39,34,0,11,0,346122,0
5,10,1,70,2,0,4,39,38,0,9,0,308686,1
5,4,1,40,0,1,2,39,62,0,11,0,236096,0
4,3,1,40,2,0,4,39,35,0,11,0,187711,0
4,1,0,40,2,5,4,39,37,0,11,0,238959,0
4,5,1,40,2,0,4,39,47,0,11,0,93557,0
4,3,1,40,2,0,4,39,37,0,15,0,329980,0
4,9,0,30,4,1,4,39,22,0,8,0,125010,0
5,14,1,40,2,0,4,39,60,0,1,0,90915,1
4,3,1,40,2,0,4,39,31,0,15,0,289731,0
0,0,1,30,2,0,0,39,74,1797,0,0,33114,0
4,3,1,40,2,0,4,39,63,0,11,0,206052,0
4,7,1,40,2,0,4,39,30,0,1,0,191385,0
0,0,1,30,2,0,2,39,44,0,11,0,268804,0
5,10,1,40,2,0,4,39,40,15024,14,0,191429,1
6,8,1,60,2,0,4,39,35,0,15,0,199753,0
2,3,1,40,2,0,4,39,50,0,15,0,92486,0
4,12,0,10,4,3,4,39,18,0,15,0,171088,0
4,11,1,40,2,0,4,39,33,0,8,0,112820,0
6,5,1,70,2,0,4,39,59,0,5,0,32855,0
4,8,1,20,4,3,4,39,17,0,1,0,142964,0
4,14,1,40,2,0,0,39,47,0,11,0,89146,1
0,0,1,50,0,1,2,39,51,0,15,0,147015,0
4,10,1,40,4,1,4,39,26,0,9,0,291968,0
2,11,0,40,2,5,4,10,32,0,15,0,29235,1
4,3,1,40,2,0,4,39,55,0,11,0,238216,0
7,13,0,40,4,4,2,39,36,0,15,0,323726,0
4,1,1,40,2,0,4,39,54,0,11,0,141663,1
0,0,0,30,4,3,4,39,19,0,11,1602,218471,0
4,4,0,45,4,1,4,39,32,0,12,0,118551,1
2,4,1,40,2,0,4,39,52,0,10,0,35092,1
4,12,0,28,3,4,2,23,39,0,11,0,139703,0
1,4,0,45,4,4,4,39,39,0,11,0,206190,0
6,4,1,50,2,0,4,39,59,0,11,0,178353,1
1,10,1,40,0,4,4,39,55,0,9,0,169133,0
6,14,1,60,2,0,4,39,54,0,11,0,103179,1
4,8,1,40,2,0,4,39,31,0,11,0,354464,0
0,0,1,25,4,3,2,39,19,0,1,0,124651,0
4,1,0,40,2,3,0,39,30,0,11,0,60426,0
1,4,0,40,3,1,4,39,47,0,9,0,98726,0
4,4,1,40,0,1,4,39,31,0,7,0,133861,0
6,3,1,47,0,4,1,20,32,0,9,0,180303,0
4,7,0,40,4,4,2,39,33,0,8,0,221324,0
4,3,1,40,0,4,4,39,31,0,11,0,325658,0
4,7,1,40,2,0,4,39,32,0,11,0,210562,0
4,8,1,35,3,1,4,26,46,0,11,0,152249,0
4,8,0,20,3,1,4,10,29,0,11,0,178649,0
7,14,1,40,2,0,2,39,41,0,11,0,48997,0
4,4,1,60,2,0,4,39,39,0,11,0,243409,1
4,1,0,20,2,5,4,39,34,0,11,0,162442,1
4,1,1,24,4,3,2,39,23,0,9,0,203078,0
5,12,1,65,2,0,4,39,53,0,12,0,155983,1
6,3,1,40,3,1,1,37,45,0,11,0,182677,0
0,0,0,10,2,5,4,39,34,0,9,0,170276,1
4,12,0,40,0,1,4,39,47,0,11,0,105381,0
0,0,1,60,2,3,4,39,24,0,5,0,256240,0
4,13,0,35,0,4,2,39,42,4687,12,0,210275,1
4,7,1,40,2,0,4,39,53,3137,15,0,150980,0
5,12,1,55,0,4,4,39,38,0,11,0,141584,0
4,14,1,70,4,1,4,39,26,0,11,0,113571,0
4,6,1,20,4,3,4,39,18,0,1,0,154089,0
4,8,0,40,5,1,2,39,43,0,0,0,50197,0
4,1,0,32,4,3,2,39,26,0,9,0,132572,0
4,1,0,40,0,1,4,39,47,0,9,0,238185,0
4,3,1,65,2,0,4,39,26,0,8,0,112754,1
0,0,0,20,2,5,2,39,21,2105,15,0,357029,0
7,11,0,38,0,4,4,39,32,0,15,1726,213389,0
5,10,1,55,2,0,4,39,48,7688,10,0,287647,1
4,4,0,60,0,4,2,39,39,15020,12,0,150061,1
5,10,1,40,2,0,4,39,58,0,9,0,143266,0
6,8,0,60,4,2,4,39,55,0,5,0,68006,0
4,5,1,55,4,1,4,39,40,0,11,0,287079,0
4,3,1,40,0,4,4,39,33,0,11,0,223212,0
6,10,1,25,3,1,4,39,74,0,10,0,173929,1
6,5,1,55,6,1,4,39,49,0,11,0,182211,0
6,8,0,65,6,4,4,12,56,0,1,0,62539,1
4,10,0,40,4,1,4,39,29,14344,9,0,157612,1
4,7,1,48,4,3,2,39,25,0,7,0,305472,0
4,1,1,40,2,0,2,39,57,0,2,0,548256,0
4,10,1,40,2,0,4,39,29,0,11,0,40295,0
4,3,1,40,4,4,4,39,28,2354,11,0,112403,0
4,3,1,40,2,0,4,39,59,0,11,0,31137,1
4,4,1,60,4,1,4,39,30,27828,9,0,116138,1
0,0,0,40,4,4,2,39,28,0,11,0,127833,0
4,8,0,20,4,3,4,39,19,0,15,0,201743,0
4,12,0,45,4,4,2,39,40,0,15,0,240027,0
4,1,0,40,4,4,2,39,28,0,15,0,129882,0
0,0,1,55,2,0,4,39,48,0,9,0,355890,1
4,13,0,10,4,1,4,2,20,0,15,0,107658,0
4,10,0,35,2,5,4,39,58,99999,9,0,136841,1
4,4,1,30,4,3,2,39,19,0,15,0,146679,0
0,0,0,8,6,1,4,39,75,0,11,0,35724,0
1,10,0,30,4,1,4,39,24,0,9,0,42251,0
4,7,1,45,2,0,4,39,31,0,11,0,113838,0
6,3,1,35,0,1,4,39,28,0,11,0,282398,0
4,3,1,45,2,0,4,39,41,0,11,0,33331,0
1,12,0,35,4,1,4,39,23,0,15,0,41031,0
4,7,1,43,2,0,4,39,46,0,11,0,155489,1
4,3,1,40,4,3,2,39,33,0,2,0,53042,0
4,8,1,50,2,0,4,39,34,0,15,0,174789,0
2,10,1,50,0,1,4,39,47,0,9,0,203067,0
4,4,1,26,2,0,4,39,81,0,11,2377,177408,1
4,7,1,40,6,4,3,4,45,0,11,0,216626,0
4,7,1,40,4,1,1,1,35,0,11,0,93034,0
6,10,0,50,6,1,4,39,59,0,9,0,188003,1
2,4,1,48,2,0,4,39,46,0,9,0,65535,1
4,3,1,35,2,0,4,39,39,0,11,0,366757,0
4,7,1,40,4,3,2,39,23,0,15,0,414545,0
4,1,0,40,4,4,4,39,25,0,7,0,295919,0
4,8,1,40,4,1,4,39,37,0,3,0,34378,0
5,4,1,50,2,0,4,39,49,15024,15,0,58359,1
4,12,1,48,2,0,4,39,25,0,11,0,476334,0
4,12,1,60,2,0,4,39,32,0,9,0,255424,1
2,3,1,40,4,1,4,39,34,0,15,0,175856,0
4,4,1,40,2,0,4,39,40,0,9,0,124692,1
4,1,0,40,0,4,4,39,33,0,11,0,118551,0
0,0,1,20,2,0,4,39,78,0,5,0,292019,0
4,13,1,43,2,0,4,39,31,0,9,0,288566,1
4,8,1,25,0,1,4,39,61,0,15,0,137733,0
4,3,1,40,2,0,4,39,22,0,11,0,39432,0
4,3,1,40,2,0,1,25,29,0,8,0,138537,0
4,3,1,40,5,2,2,39,37,0,11,0,709445,0
4,7,0,40,0,4,4,39,35,0,1,0,194809,0
5,4,1,60,2,0,4,39,52,15024,12,0,89041,1
0,0,0,30,0,1,4,39,37,0,11,0,299090,0
4,14,1,20,4,3,4,39,18,0,1,0,159561,0
4,3,1,48,2,0,4,39,37,0,0,0,236328,0
4,10,1,40,2,0,2,39,46,0,14,0,269045,1
0,0,1,40,4,3,4,39,25,0,1,0,196627,0
1,4,1,40,2,0,4,39,47,0,9,0,323798,1
4,10,1,60,2,0,4,39,55,0,9,0,463072,1
4,1,0,40,2,5,3,0,32,0,15,1740,199655,0
5,1,0,50,0,3,4,39,25,0,15,0,98756,0
7,13,0,40,6,4,2,39,50,0,11,0,161075,0
4,6,1,20,4,3,2,39,18,0,2,0,192485,0
4,3,1,40,4,1,4,26,25,0,6,0,201579,0
4,10,0,40,4,1,4,39,23,0,9,0,117606,0
0,0,1,40,2,0,4,39,51,0,11,0,177487,0
6,5,1,65,2,0,4,39,47,2829,11,0,237731,0
4,3,1,40,4,4,4,39,37,0,11,0,60313,0
4,1,0,25,0,4,4,39,37,25236,15,0,270059,1
4,3,1,40,4,3,4,0,27,0,4,0,169958,0
4,12,0,25,4,3,4,39,19,0,1,0,240686,0
2,3,1,40,2,0,4,39,52,0,2,0,124793,0
6,8,0,45,2,5,4,39,25,0,8,0,113948,0
0,0,0,40,4,3,3,39,17,0,2,0,241021,0
4,1,0,40,4,3,4,39,21,0,11,0,147655,0
6,5,1,60,2,0,4,39,41,0,8,0,38876,0
4,3,1,40,2,0,4,39,55,7688,11,0,117299,1
0,0,0,40,5,4,4,39,20,0,0,0,114813,0
4,13,1,40,2,0,4,39,24,0,15,0,136310,0
1,10,1,38,2,0,4,39,41,0,9,0,153132,1
4,12,0,35,4,3,4,39,23,0,15,0,197552,0
4,4,0,40,2,5,4,39,33,0,11,0,69748,0
4,4,0,45,4,1,4,39,29,0,9,0,175738,1
7,1,0,40,3,4,0,39,50,0,15,0,78649,0
5,12,1,60,3,1,4,0,37,0,1,0,188774,0
4,3,1,40,2,0,4,39,48,7688,8,0,155659,1
1,1,0,10,4,3,4,39,19,0,15,0,215891,0
4,3,1,40,0,1,4,39,40,0,15,0,144928,0
4,14,0,70,4,4,4,39,30,0,11,1669,33688,0
4,8,1,20,2,0,4,39,65,0,1,0,262446,0
1,4,1,48,2,0,2,39,44,0,9,0,191295,0
4,12,1,45,0,1,4,39,32,0,9,0,279173,0
4,12,1,65,2,0,4,39,41,0,15,0,153031,1
4,10,1,55,2,0,4,39,28,0,5,0,202239,0
1,11,1,48,2,0,4,39,44,7298,8,0,469454,1
2,8,0,55,0,4,4,39,39,0,7,0,164156,0
4,1,0,40,6,4,4,39,59,0,11,0,196482,0
4,4,1,60,2,0,4,10,31,0,12,0,176185,1
4,7,1,40,0,1,4,39,34,0,11,0,287315,0
4,6,1,40,4,3,4,39,20,0,11,0,117210,0
4,10,1,40,2,0,4,39,33,0,9,0,41610,0
4,10,1,65,2,0,4,39,52,0,10,0,160703,1
4,13,0,44,0,1,4,39,31,0,7,0,80511,0
4,7,1,43,2,0,4,39,39,0,11,0,219155,0
4,4,1,45,2,0,4,39,35,0,11,0,106347,0
6,3,1,40,2,0,4,39,37,0,11,2129,68899,0
6,10,1,32,2,0,4,39,44,0,14,0,163985,1
4,12,1,65,4,1,4,39,28,0,7,0,270887,0
4,12,0,15,4,3,4,39,17,0,1,0,205726,0
4,12,0,60,4,3,4,39,23,0,9,0,218899,0
4,14,1,80,2,0,4,39,35,15024,11,0,186183,1
4,12,1,20,4,3,4,39,19,0,15,0,248749,0
4,6,1,40,2,0,4,39,30,0,11,0,197558,0
4,1,0,40,4,1,4,39,27,0,9,0,176514,0
0,0,1,50,4,3,4,39,29,0,11,0,116820,0
4,4,1,65,4,1,4,12,27,10520,8,0,128730,1
4,4,1,45,2,0,4,39,37,4386,11,0,215503,1
4,10,1,50,2,0,4,39,44,0,8,0,226129,1
4,4,1,55,2,0,4,39,34,3103,9,0,175856,1
4,7,0,40,5,1,4,39,43,0,11,0,281138,0
4,14,1,40,0,1,4,39,41,0,11,0,98061,0
6,3,1,50,4,1,4,39,34,0,11,0,260560,0
4,1,1,45,4,1,4,39,23,0,15,0,289909,0
4,1,0,20,2,5,4,39,51,0,11,0,59590,0
4,4,1,40,4,3,4,39,24,0,7,0,236769,0
6,12,0,24,2,5,4,39,38,0,11,0,423616,1
4,14,1,40,2,0,2,39,24,0,11,0,291407,0
5,10,1,40,2,0,4,39,53,0,10,0,100029,1
4,4,1,56,2,0,4,39,33,0,15,0,204494,1
4,3,1,40,4,3,4,39,24,0,11,0,201680,0
4,4,1,40,2,0,2,39,45,0,12,0,154308,1
4,5,1,50,0,1,4,39,31,0,1,0,150324,0
2,14,0,47,6,1,2,39,38,0,15,0,331609,0
4,4,0,50,2,5,4,39,28,0,9,0,100829,1
4,3,1,50,2,0,4,39,38,0,8,0,203169,1
4,4,1,50,4,1,4,39,25,0,9,0,122075,0
4,8,1,40,4,1,4,39,29,0,15,0,178778,0
4,10,0,50,4,1,4,39,29,0,11,0,276345,0
4,14,1,50,2,0,4,39,48,0,11,0,233511,1
4,1,0,40,4,3,1,30,24,0,8,0,289448,0
4,8,0,30,4,1,4,39,31,0,11,0,173350,0
4,4,1,45,0,1,4,39,36,0,15,0,130589,0
4,10,1,50,2,0,4,39,62,0,9,0,94318,1
4,12,0,40,4,3,4,39,25,0,9,0,297531,0
4,1,0,40,0,4,4,39,55,0,11,0,129762,0
4,12,0,40,4,2,4,31,21,0,15,0,182614,0
4,5,1,45,2,0,4,39,60,0,6,0,120067,0
4,3,1,40,0,3,4,39,41,0,7,0,182370,0
7,3,1,40,2,0,4,39,43,0,11,0,60949,0
4,7,1,40,2,0,4,39,30,0,11,0,190511,1
4,10,1,40,2,0,4,39,47,0,15,0,188195,0
4,7,1,40,2,0,4,39,50,0,11,0,89534,0
5,12,1,55,2,0,4,39,41,0,11,1887,125831,1
4,3,1,40,4,1,4,33,23,0,11,0,183358,0
0,0,0,40,0,1,4,39,38,0,5,0,75024,0
4,12,1,40,4,1,4,9,30,0,7,0,251120,0
4,13,0,40,0,4,4,39,35,0,11,0,108946,0
4,10,0,35,0,4,4,39,25,0,15,0,93223,0
4,4,1,20,2,0,4,39,61,0,14,0,147393,0
0,0,1,70,2,0,4,39,71,0,11,0,45801,0
7,10,0,40,0,4,4,39,35,0,11,0,225385,0
1,10,0,40,0,4,4,39,35,0,11,0,23892,0
4,11,1,40,2,0,4,34,38,0,11,0,179668,0
6,3,1,40,4,3,4,39,27,0,8,0,404998,0
4,8,0,35,6,4,4,32,51,0,3,0,68882,0
6,12,0,40,0,1,4,39,55,0,7,0,194065,0
4,12,1,55,2,0,4,39,45,0,9,2002,357540,0
4,1,0,40,2,5,2,39,33,0,8,0,185336,0
7,13,1,40,4,1,2,39,25,0,15,0,152503,0
4,4,1,38,2,0,4,39,52,0,10,0,167794,1
4,7,0,17,0,3,4,39,46,0,15,0,96552,0
4,12,0,20,2,5,4,39,34,4386,15,0,169527,0
7,10,1,40,2,0,4,39,52,0,9,0,254285,0
4,8,0,40,0,4,4,39,47,0,15,0,32509,0
4,10,0,40,0,1,2,39,46,0,9,0,125492,0
5,12,1,60,2,0,4,39,36,0,15,0,186035,1
0,0,1,48,2,0,4,39,69,0,5,0,168794,0
4,4,0,40,2,5,4,39,34,7298,15,0,191856,1
4,3,1,65,4,1,4,39,36,0,11,0,215503,0
4,1,1,40,4,1,4,39,31,2174,11,0,187560,0
6,8,0,40,2,5,4,39,31,0,11,2415,252752,1
2,3,1,40,2,0,4,39,38,0,9,1740,210991,0
2,4,0,35,0,4,4,39,57,0,15,0,190748,0
4,12,1,20,4,3,4,39,24,0,7,0,117767,0
4,5,1,45,0,4,4,39,37,0,11,0,301070,0
6,3,1,72,2,0,4,39,69,9386,15,0,204645,1
4,10,1,40,2,0,4,39,39,0,12,0,186183,1
4,3,1,40,0,4,4,39,38,0,8,0,131808,0
7,6,1,40,4,1,2,39,34,0,11,0,156292,0
4,12,0,40,4,3,4,39,21,0,11,0,124589,0
4,8,0,20,4,1,4,39,21,0,15,0,262819,0
4,14,1,40,2,0,4,39,61,0,11,0,95500,0
4,1,1,45,2,0,4,39,35,0,11,0,241306,0
4,12,1,55,4,1,2,28,29,0,15,0,238680,0
0,0,0,30,4,3,4,39,18,0,0,0,42293,0
2,4,1,45,0,3,4,39,41,0,11,0,168071,0
4,3,1,60,2,0,2,0,42,0,2,0,337629,1
4,10,0,40,0,1,4,39,52,0,12,0,168001,1
4,8,0,17,4,4,4,39,38,0,2,0,97759,0
6,5,1,50,2,0,4,39,51,0,11,0,107096,0
4,8,1,40,2,2,1,30,55,0,11,0,76860,0
4,7,0,40,4,3,4,39,20,0,15,0,70076,0
4,4,1,40,4,1,4,39,23,0,15,0,312017,0
4,3,1,40,2,0,4,39,24,0,7,0,174138,0
4,4,1,40,0,2,4,39,48,0,9,0,125892,0
4,8,0,40,4,1,4,39,22,0,11,0,210474,0
7,8,0,15,4,3,4,39,22,0,15,0,157332,0
4,1,0,40,4,4,2,39,28,0,15,0,30771,0
4,12,1,45,2,0,4,10,28,0,12,0,319768,1
4,4,1,55,2,0,4,39,34,5178,9,0,209101,1
4,1,1,40,4,1,2,39,25,0,11,0,324609,0
4,3,1,50,0,1,4,39,48,0,11,0,268234,0
2,11,1,43,2,0,4,39,32,0,11,0,178109,0
4,3,1,35,4,3,0,39,31,0,6,0,25955,0
0,0,0,25,6,2,4,39,65,0,11,0,123484,0
2,1,0,35,0,1,4,39,56,0,15,0,129762,0
6,5,1,75,4,1,0,39,22,0,8,0,108506,0
4,13,1,50,4,2,4,39,27,0,9,0,241607,0
1,1,0,40,4,1,2,39,27,0,11,0,214385,0
2,10,1,45,2,0,4,39,30,0,12,0,183000,0
4,12,0,40,4,1,4,39,33,0,15,0,290763,0
4,10,1,43,2,0,4,39,50,0,9,0,171924,1
4,12,0,22,4,3,4,39,19,0,15,0,97189,0
4,12,1,40,2,0,4,39,42,4064,11,0,195096,0
1,1,1,40,2,0,2,39,37,0,11,0,329088,0
4,1,1,40,4,3,4,39,26,0,11,0,58371,0
0,0,0,40,4,3,2,39,32,0,2,0,256371,0
4,10,0,40,5,4,4,39,43,0,15,0,35824,0
4,1,0,40,0,4,4,39,47,0,11,0,173271,0
4,1,0,40,2,5,4,39,26,0,9,0,391349,1
4,1,0,40,4,1,4,39,24,0,15,0,86153,0
4,8,0,70,0,1,4,39,34,0,1,0,295855,0
6,14,1,45,2,0,4,39,33,0,11,0,327902,0
4,10,0,40,4,1,1,36,35,0,12,0,285102,1
4,3,1,50,2,0,4,39,57,0,11,0,178353,1
4,1,1,7,2,0,4,39,45,0,11,0,28119,0
4,7,0,40,5,4,2,39,42,0,15,0,197522,0
4,4,1,35,4,3,4,39,25,0,9,0,108542,0
4,4,1,40,2,0,4,39,56,0,11,0,179781,1
4,3,1,40,4,3,4,39,25,0,11,0,126974,0
4,7,1,50,4,3,4,39,23,0,9,0,180060,0
2,11,1,50,2,0,4,39,35,0,15,0,38948,0
4,8,1,52,4,2,4,39,28,0,6,0,271572,0
4,3,1,60,2,0,4,39,41,0,7,0,177305,1
4,3,1,40,4,1,4,39,26,0,11,0,238367,0
4,8,0,30,0,1,2,39,37,0,11,0,172232,0
4,8,1,20,4,4,3,33,22,0,11,0,153805,0
4,8,1,40,0,1,4,39,30,0,9,0,26543,0
4,13,1,40,5,1,4,39,42,0,9,0,109067,0
4,8,0,30,0,1,4,39,38,0,8,0,213716,0
4,8,1,40,2,0,4,0,49,0,13,0,149809,0
4,12,1,60,2,0,4,39,27,0,9,0,185670,1
1,1,0,40,2,5,4,39,43,0,11,0,233851,1
0,0,0,40,2,5,4,39,68,0,15,2457,192052,0
4,3,1,40,2,0,4,39,41,0,11,1485,193524,0
4,1,1,40,4,1,4,39,25,0,11,0,213385,0
4,8,1,40,4,3,4,39,23,0,9,0,38238,0
4,10,1,40,2,0,4,21,68,0,9,0,104438,1
4,8,1,25,4,3,4,39,17,0,0,0,202344,0
6,4,0,40,4,1,4,39,45,0,9,0,43434,0
4,4,1,40,0,1,4,39,45,0,8,0,102147,1
4,12,1,40,2,0,4,39,30,0,15,0,231826,1
7,10,0,20,0,1,4,39,49,0,15,0,247378,0
4,3,1,45,2,0,4,39,42,3103,15,0,78765,1
4,8,0,40,4,2,4,39,29,0,11,0,184078,0
2,8,0,40,4,1,4,39,21,0,15,2001,102942,0
4,8,0,19,4,3,4,39,20,0,15,0,258430,0
4,8,0,35,0,1,2,39,59,0,1,0,244554,0
4,3,1,55,2,0,4,39,26,0,0,0,252565,0
4,8,0,37,4,1,4,39,25,0,12,0,262778,0
4,14,1,55,2,0,4,39,33,0,11,0,162572,1
4,8,0,40,0,4,4,39,35,0,11,0,65706,0
1,3,1,40,2,0,4,39,45,0,11,0,102569,1
4,12,1,28,2,0,4,39,66,0,15,0,350498,0
0,0,0,40,6,4,2,39,67,0,4,0,159542,0
4,12,1,36,4,1,3,39,33,0,7,0,142383,0
4,14,1,40,2,0,3,33,38,0,11,0,229236,0
4,12,1,12,2,0,4,39,72,0,11,0,56559,0
4,1,0,12,4,3,4,39,21,0,15,0,27049,0
4,5,1,60,2,0,4,39,39,0,15,0,36376,0
4,3,1,40,2,0,4,39,41,0,11,1887,194360,1
4,10,1,12,4,1,4,39,22,0,15,0,246965,0
5,4,1,50,2,0,4,39,49,15024,15,0,191277,1
4,1,1,32,4,1,4,39,24,0,9,0,268525,0
4,7,1,40,2,0,4,39,25,0,1,0,456604,0
4,1,1,40,2,0,4,39,26,0,15,0,223464,0
4,3,1,40,0,1,4,39,50,0,11,0,341797,0
4,8,0,40,4,1,4,39,23,0,11,0,174461,0
4,12,1,48,0,1,4,39,41,0,0,0,392167,0
4,11,1,40,0,1,4,39,60,0,11,0,210064,0
0,0,0,7,0,1,4,39,67,0,11,0,233182,0
2,1,1,14,2,0,4,39,77,3818,9,0,177550,0
4,8,0,60,0,1,4,39,62,0,15,0,143312,0
4,3,1,35,4,3,4,39,22,0,15,0,326334,0
4,1,0,40,0,1,4,39,37,0,15,0,179088,0
4,6,1,10,4,3,4,39,17,0,1,0,207637,0
1,1,0,40,4,1,4,39,52,0,12,0,37289,1
4,3,1,35,4,1,4,39,31,0,11,0,36069,0
1,10,1,40,4,1,4,39,23,0,9,0,53245,0
5,3,1,50,4,2,4,26,27,0,11,0,399904,0
5,4,0,45,2,5,4,39,38,0,15,0,199346,0
4,8,0,40,4,1,4,39,23,0,0,0,343019,0
